pc1,pc2,ood_source
0.9194433,-1.6977324,mnist
-0.079862714,-0.81188583,mnist
-0.50373363,-0.009326372,mnist
-0.34357303,-1.6220336,mnist
0.18239707,-1.1790537,mnist
-0.26288086,-0.8996813,mnist
0.16272265,-1.1536026,mnist
-1.5025846,-2.045832,mnist
0.29989988,-1.5291741,mnist
1.3044326,-0.80510545,mnist
-0.08939892,-0.43457657,mnist
0.48279053,-1.0360063,mnist
0.37915558,-0.59713125,mnist
-0.47168124,-2.4830976,mnist
-1.6374235,-2.9739401,mnist
0.06068772,-1.4983641,mnist
0.18772954,-1.9226059,mnist
-0.56997865,-1.5674809,mnist
-0.7212623,-1.4000316,mnist
0.6806666,-1.193844,mnist
-0.36641556,-1.6991794,mnist
-1.7727556,-0.7502591,mnist
-0.6070538,-0.039810706,mnist
-1.6545049,-0.83114624,mnist
-0.121635854,-2.1830657,mnist
-1.0917393,-1.0530611,mnist
-0.6696187,-2.466853,mnist
0.049620092,-1.1879022,mnist
-1.7560046,-0.71968627,mnist
0.8866206,-0.2314617,mnist
-0.7174551,-0.0003268756,mnist
0.10370749,-0.31923792,mnist
-0.8720643,-1.7501503,mnist
-1.0571009,0.8783237,mnist
-1.356622,-2.785512,mnist
-0.8135482,-0.48706344,mnist
0.08482069,-0.69610476,mnist
-0.76068217,-1.348856,mnist
0.27270108,-1.1606747,mnist
-1.225469,-1.5735451,mnist
0.7168731,-0.48406264,mnist
-0.74671745,0.35132086,mnist
-0.0808503,-1.7221348,mnist
-1.0466721,-0.8181702,mnist
-0.40162277,-0.7748736,mnist
1.0519276,-1.3288815,mnist
-0.1431396,-1.6252282,mnist
-0.47512925,-0.49234036,mnist
0.020584166,-1.5129406,mnist
0.5706679,-1.5692129,mnist
-0.046846986,-1.8157451,mnist
0.43215734,-2.0519385,mnist
0.17771429,-1.7093512,mnist
-0.84426713,-0.6259553,mnist
-0.31077647,-1.6941087,mnist
-0.3840738,0.44960925,mnist
-1.696168,-0.9220045,mnist
-0.00962764,-0.65276647,mnist
-1.1726686,0.074755564,mnist
0.8224512,-1.0335324,mnist
0.6691913,-0.9006654,mnist
-1.0614362,-1.5313003,mnist
0.95245093,-0.56499666,mnist
-1.2374191,-1.9461052,mnist
-0.29499453,-2.3268056,mnist
0.066596806,0.42197937,mnist
0.3062889,-1.4614985,mnist
-1.3387618,0.24932906,mnist
-1.690215,-2.3963656,mnist
-0.175497,-0.994457,mnist
-0.13923937,-0.17090835,mnist
-1.130648,-0.4810978,mnist
-1.1453937,-2.756079,mnist
0.06703085,-1.2437953,mnist
0.12824625,-0.23130807,mnist
0.329516,0.64947736,mnist
-0.6510565,-0.1960622,mnist
-0.4608147,-1.154351,mnist
0.43057698,-0.11954838,mnist
0.3406946,-0.923046,mnist
-0.26742953,-1.6096559,mnist
-0.43958306,-0.4745368,mnist
0.8070418,-1.1792828,mnist
-0.83530897,-1.5613544,mnist
-0.069405794,-0.7632731,mnist
0.23467511,-0.17037566,mnist
0.43149024,-0.371726,mnist
0.16990143,0.013444286,mnist
-0.31773204,-1.5722451,mnist
-0.19909275,-2.242994,mnist
-0.30512327,-1.762207,mnist
-0.39180523,-0.80426306,mnist
0.5028586,-1.6485138,mnist
-0.6254584,-0.14908198,mnist
-0.9105331,-1.2904004,mnist
-0.02327174,-1.1135657,mnist
0.2120232,0.81506205,mnist
0.07259458,0.70663774,mnist
0.17517072,-0.7778421,mnist
-0.6762086,-1.5562291,mnist
-0.6839673,-0.0006054677,mnist
0.683325,-0.3905129,mnist
-1.0574645,0.90314066,mnist
0.1151045,-1.5672882,mnist
-1.7369283,0.16789065,mnist
-0.7117634,-1.7849933,mnist
0.20582503,0.075616114,mnist
-0.6096847,-2.6116445,mnist
0.8281564,-1.6429465,mnist
0.45322984,-1.4924886,mnist
1.7088587,-0.41426095,mnist
1.238621,-0.11975363,mnist
0.25774676,-1.82241,mnist
-0.9545201,-0.25003585,mnist
0.34611863,-0.6289024,mnist
1.9758356,-0.45415547,mnist
-0.44869697,-1.0516281,mnist
-0.72619915,-1.7682177,mnist
-0.42835498,-0.7833492,mnist
-0.621994,-1.3464442,mnist
-1.0878434,-1.2137383,mnist
-1.6244588,-0.86910945,mnist
0.5821596,-1.085927,mnist
-0.914812,-2.3930132,mnist
0.123126686,-1.3976357,mnist
0.28971773,-0.7887432,mnist
-1.6728652,-2.4731271,mnist
-0.18669349,-2.243942,mnist
0.50781864,0.4191567,mnist
0.58373016,-0.48813972,mnist
0.38028306,0.43782344,mnist
-1.534502,0.9634025,mnist
-0.25135636,-0.5754865,mnist
0.093732655,-1.9051976,mnist
0.023170471,-1.8001835,mnist
-1.206564,-1.7456739,mnist
0.6737947,-0.990185,mnist
-0.8973239,0.42167875,mnist
-0.96612877,-1.5732381,mnist
-0.98840016,-2.6905823,mnist
0.0791356,-1.255407,mnist
-1.2554052,-1.4182744,mnist
-0.024710476,-1.498517,mnist
0.22701854,-1.2076086,mnist
-0.9973151,0.4586157,mnist
-0.5477367,-2.3754852,mnist
0.21071547,-0.4562355,mnist
-0.61380184,-0.1894335,mnist
1.5529401,0.059783272,mnist
0.22587484,-0.5527949,mnist
0.42541713,-0.789835,mnist
0.01552099,-1.049025,mnist
-0.5945582,-1.7543585,mnist
-0.28473824,-0.7817904,mnist
-0.90217245,-2.4117997,mnist
0.3496551,-1.4772725,mnist
0.21090502,0.4296144,mnist
-2.1777384,-2.6479456,mnist
-0.27876663,-1.7823544,mnist
-0.6039672,-0.9533583,mnist
0.07188779,-0.5901385,mnist
-1.6674769,-0.9290746,mnist
-0.21764702,-0.9648919,mnist
0.36985642,-1.0903571,mnist
-0.37653816,-1.8709544,mnist
-0.94862854,-1.900629,mnist
-0.8736304,-0.41786197,mnist
-0.16131938,-0.20151384,mnist
0.63343924,0.060521085,mnist
-1.4980423,-1.424457,mnist
-0.43188256,-1.8298423,mnist
-0.8386446,-2.7764919,mnist
0.82201165,-1.2052481,mnist
-0.67211735,-2.1670082,mnist
0.26819974,-0.9814992,mnist
0.15115029,1.1849238,mnist
-0.2308721,-1.0448534,mnist
0.1724245,-1.5150647,mnist
0.28080863,-1.8172199,mnist
-0.45051312,-1.4847355,mnist
0.47099417,0.5980681,mnist
-0.10191101,-1.608201,mnist
-2.4374154,-0.63799405,mnist
-0.7475982,-1.645803,mnist
-1.8706322,-1.2715464,mnist
-0.42686868,-1.6616461,mnist
-1.2505696,-2.3049028,mnist
-0.15902668,-1.2262626,mnist
-1.4282696,-1.6561513,mnist
-0.8724899,-1.5240979,mnist
-0.28835434,-1.7881147,mnist
-0.5787393,-2.222932,mnist
-1.637239,0.1759225,mnist
-0.8165035,-0.36745617,mnist
0.116758406,0.9403881,mnist
-1.1130702,-0.17169943,mnist
0.76723737,-0.72013867,mnist
-0.20399624,0.43945295,mnist
-0.0049456954,-1.8137214,mnist
1.4339237,-0.4361763,mnist
0.2280218,-0.757313,mnist
-0.13194722,-0.4503119,mnist
-2.106763,-1.3157017,mnist
-0.14101678,-0.75710845,mnist
0.06329805,-1.4415109,mnist
0.17684811,-1.3351066,mnist
0.4433443,-1.9727929,mnist
0.16644746,-2.0381887,mnist
0.3785959,-0.64640033,mnist
-0.56987965,-0.9531561,mnist
1.0322874,-0.8171192,mnist
-0.6509154,-1.66423,mnist
0.08360213,-0.93975544,mnist
0.4610178,-0.46722636,mnist
-0.21224028,0.5714854,mnist
1.0617504,-0.08581886,mnist
-0.8729113,-2.1484559,mnist
0.03376192,-1.5949707,mnist
0.30542988,0.8045031,mnist
1.1848166,-1.2194684,mnist
-0.5846258,-2.371093,mnist
-0.46511725,-2.0105307,mnist
-0.16994685,-1.5904322,mnist
-0.07951182,-1.236674,mnist
0.30144137,0.45223978,mnist
-0.043450415,-0.9554416,mnist
0.5004677,-0.6312444,mnist
0.32108408,-2.2968924,mnist
0.4029767,0.50809276,mnist
-0.8925994,0.6447261,mnist
-0.53001857,-2.3526578,mnist
0.15423542,-2.117369,mnist
-0.4334181,-1.5280225,mnist
-0.4149074,-0.9069891,mnist
0.34516937,-0.9263458,mnist
0.30100888,-0.10597187,mnist
0.2817691,-0.0055342354,mnist
0.26484507,-1.3015411,mnist
1.3972847,-0.6216075,mnist
0.15352243,-0.29811028,mnist
-0.30961728,-1.8148838,mnist
0.36773676,-0.0008036308,mnist
0.08818799,-0.71094644,mnist
-0.49416602,-0.81787384,mnist
-0.35696316,-2.087941,mnist
-1.199018,-1.4638066,mnist
-0.709237,-1.9952416,mnist
-0.8632746,-0.71554565,mnist
0.19669694,-1.0636464,mnist
0.107370436,-1.1639572,mnist
0.2097922,-1.8661348,mnist
-0.7188448,-1.1414123,mnist
-0.95459545,-2.0743577,mnist
-0.67612535,-1.7655449,mnist
-0.11111385,-1.7183743,mnist
-1.6289662,-1.6233604,mnist
-0.20488882,-2.285558,mnist
0.21917456,-0.9539709,mnist
-0.2030999,-1.3694925,mnist
-1.1449928,-1.4887265,mnist
-1.40761,-1.6014012,mnist
-0.12303978,-2.5444744,mnist
0.58457,-0.88442117,mnist
-0.06619346,-1.5420969,mnist
-0.24455154,-0.66764045,mnist
-0.6068863,-1.2237258,mnist
-1.3940232,-0.41629395,mnist
0.6098029,0.22708558,mnist
0.36928874,-0.10846719,mnist
-0.2895643,-0.7051143,mnist
0.19606942,-0.713959,mnist
-1.0556109,-1.9422042,mnist
-0.03874582,-1.764337,mnist
-0.8729944,-1.7371011,mnist
-0.23780608,-1.0735636,mnist
-0.5223486,-1.0872011,mnist
-0.612893,-0.8246489,mnist
0.3631584,1.1606048,mnist
-0.30932933,-0.6563418,mnist
-0.39071,-2.6027062,mnist
0.11481732,-1.4039495,mnist
-0.010756195,-0.9327418,mnist
-0.11327273,-1.0781574,mnist
-0.23240209,-2.4776464,mnist
-1.3193991,0.5167666,mnist
-0.8337011,-1.631305,mnist
0.093314946,-1.705411,mnist
-0.9644084,-1.272043,mnist
-0.5569898,-0.7261351,mnist
0.3182997,-0.941077,mnist
-0.2713408,-1.3762231,mnist
-0.6467733,-2.540139,mnist
0.31584424,-2.0832613,mnist
0.38528842,-1.5931916,mnist
-0.68603814,-0.8121277,mnist
-0.50859606,-2.4642599,mnist
0.28464514,-0.26176718,mnist
0.7915184,-0.94348884,mnist
0.4090113,-1.3972476,mnist
-1.0259058,-0.32686564,mnist
-1.4572908,-1.9337449,mnist
-1.8705643,-0.7086278,mnist
0.30195016,-1.0962706,mnist
-1.6539295,-0.7684227,mnist
1.2984183,0.113336906,mnist
0.84763604,1.9225423,mnist
-0.6277854,-2.2333424,mnist
0.111789644,0.63397026,mnist
0.14057225,-0.40163442,mnist
-0.28301853,-2.3787005,mnist
-0.48913538,0.11271109,mnist
-1.3948187,-1.8916543,mnist
1.2502992,-1.2598038,mnist
-0.7884861,-1.9305704,mnist
-0.9603085,-2.2422707,mnist
-0.78755647,-0.76068974,mnist
-0.23910362,-1.1615573,mnist
0.5013537,0.17946497,mnist
-0.09854132,-0.11934161,mnist
-1.0132341,-2.1656134,mnist
-0.36408818,-0.0060439073,mnist
-0.44053894,-2.1572323,mnist
0.9129273,-0.37718126,mnist
0.9581621,-0.3228244,mnist
-1.5442219,-1.303657,mnist
-1.2352632,0.20381054,mnist
0.53316957,-1.9907196,mnist
-1.1548305,-1.986202,mnist
-0.3833511,0.14697373,mnist
-0.69625235,0.97730315,mnist
-1.6608729,-0.801404,mnist
-0.89314866,-2.4848168,mnist
-0.62289566,-2.4972844,mnist
-0.66992533,-1.2303448,mnist
1.1112678,0.3236101,mnist
0.67796296,-1.1863384,mnist
-0.7688799,-2.065355,mnist
-0.66872257,-1.4378624,mnist
-1.1251092,-0.25942332,mnist
0.27091926,-0.4576343,mnist
0.44055372,-1.1925614,mnist
1.066725,-0.3435776,mnist
-0.16110092,-0.2179915,mnist
-0.32703006,-0.5938027,mnist
-1.0432643,-0.6179581,mnist
-0.5900825,-0.60936266,mnist
-0.23899978,-1.3762877,mnist
0.4468519,-1.2728767,mnist
0.5296871,-1.23118,mnist
-0.46186623,-0.93706757,mnist
0.75211257,-0.36753088,mnist
0.8681075,-2.5099416,mnist
0.33644718,-1.2675409,mnist
-1.316563,-1.8585579,mnist
0.095961034,-1.5881133,mnist
1.3806338,0.17973754,mnist
-0.716714,-1.8980348,mnist
-0.63369495,-2.2523515,mnist
-0.7740675,-1.7129576,mnist
0.6288063,-0.3869479,mnist
0.065148056,-1.4688896,mnist
0.4040287,-1.8484869,mnist
0.5097329,-0.22408083,mnist
0.28577036,1.1969141,mnist
-0.43458945,-1.3465374,mnist
0.4749772,-1.4025728,mnist
0.13498062,-1.0165529,mnist
-0.25636095,0.86073387,mnist
0.1874209,-0.61692214,mnist
-0.6017188,-1.4951124,mnist
-0.6632738,-1.8842547,mnist
0.020101309,-1.8807952,mnist
0.20927304,0.4721765,mnist
-1.5751047,-2.2562175,mnist
-0.25296742,-1.1748812,mnist
0.2945282,-1.7083594,mnist
-0.38647085,-0.99483323,mnist
-0.018011987,-1.8884302,mnist
0.61714834,-0.07248235,mnist
0.4085459,0.48245165,mnist
-0.47729164,-1.5653039,mnist
-1.5873137,-0.3396164,mnist
-0.773299,-0.63921356,mnist
-0.14282084,-1.8935118,mnist
0.68133837,-0.109544575,mnist
-0.0511387,-0.033069108,mnist
0.90427834,0.6012939,mnist
0.37574106,1.2457664,mnist
-0.47507417,-2.3092196,mnist
-0.67760336,-2.1161363,mnist
0.6194628,-0.75920296,mnist
-1.2241607,-3.1964684,mnist
0.6434193,-1.5504346,mnist
-0.21594292,-1.1220587,mnist
0.2779507,-1.5245886,mnist
-1.5920634,-2.017598,mnist
1.0968435,-0.010112945,mnist
-0.014430702,0.8720262,mnist
0.17355806,0.7286736,mnist
-1.1825783,-2.633007,mnist
-1.9461515,-2.965462,mnist
0.22592252,-0.9794717,mnist
0.4736852,-1.3166683,mnist
0.7981431,-0.66079855,mnist
0.49749416,-1.2376384,mnist
-0.56621146,-1.240968,mnist
-0.22605926,1.0700796,mnist
0.4328391,-1.2026772,mnist
-0.4249782,-2.0844367,mnist
-0.46355882,-1.6141129,mnist
0.012261212,-0.0769553,mnist
-0.49871537,0.17350759,mnist
-0.6010605,-1.9930217,mnist
-2.1482468,-0.9907265,mnist
-0.5567273,-1.9222959,mnist
-0.5915234,-0.5575161,mnist
-1.2767196,-2.6886146,mnist
0.2501976,-0.3302941,mnist
-2.1829762,-0.00028745458,mnist
-1.0305606,-1.7612793,mnist
-0.38738763,0.43260065,mnist
-0.5973762,-1.2268331,mnist
-1.1310217,-1.146944,mnist
-1.2891678,-0.07686967,mnist
0.52910644,-0.5019727,mnist
1.1162391,0.5977358,mnist
-0.77657557,-2.7307367,mnist
0.39758748,0.56768894,mnist
0.7074949,-0.074710116,mnist
0.30416113,-1.202666,mnist
-1.0332627,-1.739205,mnist
-1.754194,0.10257371,mnist
-0.18112665,-1.5242751,mnist
-0.5801668,-0.12595943,mnist
-1.2947471,-2.4326286,mnist
-0.78436995,-0.44018418,mnist
-0.81446874,-1.2602062,mnist
-1.3979858,-1.5268141,mnist
-0.69940436,-1.8133694,mnist
0.3375098,-1.2657758,mnist
0.11039108,-0.72819155,mnist
-0.22003704,-0.45766863,mnist
-0.90489954,-0.2305224,mnist
-0.3528719,-1.240339,mnist
0.079752386,-0.99907565,mnist
0.054125667,-1.8193169,mnist
-1.6186075,0.045191623,mnist
0.01767999,-0.8637841,mnist
-1.5304444,-1.8332407,mnist
0.022277474,-1.4629681,mnist
-0.44921154,-2.702058,mnist
-0.08982843,-1.4350369,mnist
-0.5142789,0.34459826,mnist
-0.76405656,-2.2013535,mnist
-0.43685913,-0.4851835,mnist
-0.9501707,-0.7665237,mnist
-0.67830014,-1.6810939,mnist
0.7472803,0.82442737,mnist
-0.7079387,-2.0315437,mnist
0.14378136,-1.8209419,mnist
-0.25890458,-1.715727,mnist
0.57186,-1.0174785,mnist
-0.7754119,-0.71908957,mnist
0.41405636,-0.8309529,mnist
-0.87749976,-2.4693286,mnist
-0.4181555,-1.284399,mnist
-0.7075577,-1.2624998,mnist
-1.1830412,0.8020022,mnist
-0.6560185,-2.516071,mnist
-0.42963177,-2.5845077,mnist
-0.94218206,-1.8026404,mnist
0.16787595,-1.2513607,mnist
-1.3324226,-2.066408,mnist
-0.18191785,-2.0731518,mnist
-0.30433977,-1.2936907,mnist
-0.5104501,-1.0008049,mnist
1.364739,-1.0060854,mnist
-0.023632824,-1.6024026,mnist
-1.7866526,0.101002365,mnist
0.64396995,-1.327323,mnist
-1.0635343,-2.3361943,mnist
-0.2636342,-2.296206,mnist
0.31331056,-0.9389088,mnist
-0.93614256,-1.8697491,mnist
1.9026525,-0.2616844,mnist
-0.98349065,-1.3411849,mnist
1.2852125,-1.0881,mnist
0.30712718,-1.4720312,mnist
-0.27303493,-1.6165067,mnist
-0.6421633,-0.14295316,mnist
-0.55635536,-0.85634136,mnist
-0.015956938,-1.8490467,mnist
-0.043496072,0.2627777,mnist
0.7943782,-1.5289898,mnist
-0.9909689,-0.8517591,mnist
-0.5791904,-2.12834,mnist
-0.23698598,-2.050842,mnist
0.1582076,-1.4279411,mnist
-0.29209846,-1.0135508,mnist
-0.17557198,-2.1823614,mnist
-0.42728502,-0.28708407,mnist
-2.5031054,-0.86229277,mnist
-1.693114,-0.26706076,mnist
0.27137703,-1.4326396,mnist
0.6577229,-1.460887,mnist
-0.43182546,-0.80040514,mnist
-0.5148847,-2.4532094,mnist
-0.8170091,-1.6311841,mnist
0.086325824,-1.4775776,mnist
-1.4838992,-2.2094786,mnist
-0.48508447,0.7808738,mnist
-1.540216,-1.6994576,mnist
0.4924516,-0.7756549,mnist
-0.0021420121,-0.6708879,mnist
-0.41374487,-1.9572878,mnist
1.299268,0.80751115,mnist
0.22500485,-1.4987726,mnist
-0.15968263,0.0008246079,mnist
0.022745013,-0.2361111,mnist
0.14763898,-1.141571,mnist
-0.2415604,-2.2812183,mnist
-1.0088692,1.0101446,mnist
-0.28749925,-1.4185097,mnist
-0.52409613,-2.0042884,mnist
-0.22871369,-2.0558324,mnist
-1.1992624,-2.5280693,mnist
-0.008129656,-0.17685287,mnist
0.23850209,-0.41495124,mnist
-1.0042554,-1.8650846,mnist
0.12040681,-0.5135171,mnist
-0.09397107,-0.92470324,mnist
0.16820818,-1.7266784,mnist
-1.2201512,-2.0394888,mnist
0.084839284,0.084062934,mnist
-0.40379828,-2.1725338,mnist
-0.34877676,-2.1241977,mnist
-0.6827505,-0.37640643,mnist
-1.3759696,-0.94125324,mnist
-0.61848855,-1.1669949,mnist
0.64542454,-1.0731257,mnist
-0.41685677,-0.076119885,mnist
-0.2842682,-1.448098,mnist
0.15104955,-1.6462095,mnist
-0.2650326,-1.5109944,mnist
-3.0724764,0.048492428,mnist
0.41410393,-0.43989015,mnist
-1.311535,-1.5445387,mnist
0.13726062,-1.5573297,mnist
-0.46140283,-0.30687886,mnist
0.21502048,0.03298128,mnist
-0.055593133,-0.9090121,mnist
-0.68861556,-1.7089553,mnist
-1.0518261,-0.50246054,mnist
-1.947237,-0.6911884,mnist
1.5168571,-1.1636677,mnist
-0.5978794,-2.339719,mnist
0.1301356,-0.74458134,mnist
-0.73165894,-1.9520466,mnist
1.3165255,-0.65214956,mnist
0.03653705,-0.358117,mnist
-0.7377224,-2.1806393,mnist
0.89383,0.14759631,mnist
0.110215366,-0.9704714,mnist
-1.6374714,0.27639705,mnist
0.16018242,-2.106685,mnist
-0.6786997,-0.36115205,mnist
-0.30810732,-1.1584169,mnist
-0.48500127,-2.4372103,mnist
0.10701579,-1.0755522,mnist
-0.5350544,-1.0294354,mnist
0.11129731,0.23621409,mnist
0.11130589,-1.6004951,mnist
-1.0685339,-0.1867241,mnist
-0.2588476,-1.213208,mnist
-0.9283837,-1.3132477,mnist
-0.9278552,-1.4271029,mnist
-0.9431018,-0.37996098,mnist
-0.36711752,-1.8304558,mnist
-1.6259348,-1.9358513,mnist
-0.05067593,-1.8066087,mnist
-0.8890123,-2.5019004,mnist
-1.1012985,-1.793463,mnist
0.21760327,-1.5836574,mnist
-0.35577428,0.72796106,mnist
0.049132824,0.1643961,mnist
-0.6842495,-1.7858624,mnist
-0.0054064393,-1.1735036,mnist
-1.0469097,-1.6306448,mnist
-0.046612322,0.45787472,mnist
-0.08421785,-1.8418003,mnist
0.3042199,-1.4070388,mnist
1.0011678,0.7700286,mnist
-0.5242541,-1.5281215,mnist
-0.55908114,-2.0601048,mnist
0.77551717,-0.80259836,mnist
0.23995012,-1.3572295,mnist
0.104871094,-1.5501578,mnist
-0.7750356,-1.3283951,mnist
0.660402,0.17352399,mnist
0.050713837,-1.6598725,mnist
0.20411104,-1.6157827,mnist
-0.33867687,-0.70480645,mnist
-0.23682201,-0.34655038,mnist
0.10908955,0.2902512,mnist
-0.8533647,-2.5542474,mnist
0.628851,-0.015275557,mnist
0.42506772,-1.4722643,mnist
-1.061077,1.4486663,mnist
0.74345595,-1.8494934,mnist
-0.47197247,-0.7440871,mnist
-1.339685,-1.4990594,mnist
0.3623187,-1.2195275,mnist
-1.3263481,-3.278977,mnist
-0.5955145,-1.7460558,mnist
-0.90158737,-1.9126542,mnist
-0.19916391,-1.2495708,mnist
0.14516276,-0.29211643,mnist
-0.35495782,-1.0583004,mnist
0.04899472,-1.8058484,mnist
0.32204622,-1.9145169,mnist
0.28301185,0.3071964,mnist
0.24860853,-0.033946652,mnist
-0.4433823,-1.7453098,mnist
-0.51164234,-1.516928,mnist
-1.2644778,-1.6983685,mnist
0.7503038,-1.1122686,mnist
-0.4243347,-0.9789945,mnist
-1.1097836,-1.3006481,mnist
-2.34353,-1.3098878,mnist
-1.7792509,-0.40680996,mnist
-0.48971647,-1.6503048,mnist
-0.051270068,-1.2812004,mnist
-0.8950684,-1.8222866,mnist
-1.1347942,0.92251486,mnist
-0.39230835,-1.6958549,mnist
-1.1100941,-1.8158586,mnist
-1.0400785,-2.2009597,mnist
-0.5075526,-1.3986387,mnist
-1.4663794,-2.4245777,mnist
-0.362621,-2.1772487,mnist
0.45044798,-1.3131661,mnist
0.51456994,-0.18868168,mnist
-0.20982236,-1.2526507,mnist
0.104654014,0.3081914,mnist
-1.1011462,-2.478452,mnist
0.40518922,0.11303982,mnist
0.8855278,-0.91003597,mnist
-1.0577636,-2.6104414,mnist
0.10329968,-1.2498987,mnist
-0.0771268,-1.215124,mnist
-0.37564802,-1.4395193,mnist
-0.3939935,-0.5408155,mnist
-1.4418614,-2.15606,mnist
-0.17909068,-1.1710713,mnist
0.5711872,0.39770696,mnist
-0.71817726,-1.1204422,mnist
0.32624656,-0.7799238,mnist
0.083860815,-1.1187506,mnist
0.6109113,-1.072886,mnist
-0.19898123,-2.174622,mnist
0.4536397,0.82831657,mnist
0.55929846,-1.2744792,mnist
-0.8857522,-0.062518775,mnist
0.5916031,0.32999036,mnist
-0.28519672,-0.54720366,mnist
0.43631834,-1.3642447,mnist
-0.59351003,-1.415024,mnist
-0.39392817,-1.8778633,mnist
-0.7299254,-0.5985059,mnist
-0.8833072,-0.27389002,mnist
-0.16414338,-0.4501486,mnist
0.24800771,0.8957349,mnist
-0.018017769,-1.412259,mnist
-0.45131084,-1.999572,mnist
0.8433563,-0.36396617,mnist
-0.23836261,-1.3982888,mnist
-1.189048,-0.6935747,mnist
0.22182077,-0.94135594,mnist
-0.83058864,-2.4299145,mnist
0.011068761,-1.9847891,mnist
-1.1219534,-2.6428683,mnist
0.012700319,-0.53736234,mnist
-0.037980974,-1.3791622,mnist
-1.3132913,-0.90583706,mnist
0.7663633,-1.1699765,mnist
0.66759366,0.5648479,mnist
0.015754104,-0.62252504,mnist
-0.13954759,1.8776269,mnist
-1.3889732,-0.7790029,mnist
-0.2556166,-1.0509734,mnist
0.10788661,-0.9433371,mnist
-1.9855397,-0.48060736,mnist
-1.6962764,-1.7243433,mnist
-0.13076633,-1.5691073,mnist
-0.13210708,-2.1544418,mnist
0.115204036,1.6438642,mnist
-0.16450852,-2.1896536,mnist
0.32184166,-0.6688155,mnist
-0.3175695,-1.4759413,mnist
0.004322231,-1.1330462,mnist
0.74029225,-1.2073854,mnist
1.0041351,-0.607196,mnist
-0.6803632,-1.4320419,mnist
-1.3530368,-1.8392081,mnist
-0.7106308,-0.07729064,mnist
0.20381826,-1.1861906,mnist
-1.4239157,-2.3948023,mnist
-0.062117755,-2.0509484,mnist
-0.70696324,-0.5937947,mnist
0.16941899,-0.9609972,mnist
-0.5091075,-2.1601021,mnist
-1.0151229,0.3284652,mnist
-0.45617244,-0.5141035,mnist
-0.79375494,-1.6528773,mnist
-0.87196684,-1.4779427,mnist
0.3127814,-0.4613149,mnist
-0.25399905,-1.2193208,mnist
-1.5468384,-0.6141826,mnist
-0.06194532,-1.6171091,mnist
-1.622324,-2.5162838,mnist
0.95126766,-1.4778795,mnist
-0.9105289,-1.5105195,mnist
-0.2679636,-1.2743199,mnist
-0.8553121,-0.7834971,mnist
0.1969797,-1.2376432,mnist
0.59126276,-1.0379846,mnist
-2.0508165,-0.9655397,mnist
-0.9496789,-1.9081388,mnist
0.85554224,-0.80357707,mnist
-0.4005465,0.29518494,mnist
-0.66049886,-2.4355419,mnist
-0.5115098,-0.017530318,mnist
0.41240948,-1.1144022,mnist
-1.7821931,-3.4763408,mnist
-0.93623435,1.6971093,mnist
-0.38745767,0.1156919,mnist
-0.15080363,-1.1706007,mnist
-0.2928105,-0.4056419,mnist
-0.18246913,-2.018637,mnist
-1.749438,-1.1136844,mnist
-1.7667041,-0.46337315,mnist
-0.033175886,-1.5762717,mnist
0.023468435,-1.5717986,mnist
0.48838085,-1.240835,mnist
-0.43377215,-1.8523829,mnist
-0.3941673,-1.2275903,mnist
1.1869452,-0.6738107,mnist
-0.20979637,-0.2684451,mnist
0.1782338,-1.5496805,mnist
-1.3028756,-1.9501641,mnist
0.65904516,0.7853321,mnist
-0.948392,-2.2220452,mnist
-0.49561656,-0.57077277,mnist
0.16677302,0.06453087,mnist
-1.188273,-2.2236154,mnist
-1.2602375,-2.0992134,mnist
-0.1102615,-1.6148329,mnist
0.4335932,-0.96078146,mnist
0.535407,-0.21750876,mnist
-0.46718138,-1.1480055,mnist
-0.3547541,-1.320578,mnist
0.45416337,-0.5720432,mnist
-0.08759785,-1.2915332,mnist
-1.0622467,-2.0374248,mnist
0.62866694,-1.3044648,mnist
-0.38452762,-1.0559784,mnist
-0.5322621,-1.8659847,mnist
-0.09067392,-0.6812542,mnist
-2.230364,-1.8802164,mnist
-0.31307065,-0.9931655,mnist
-0.1817956,-1.8265555,mnist
-0.9769917,-2.3489738,mnist
-1.6012503,-1.8501298,mnist
-0.1115002,-1.6470852,mnist
0.39800495,0.75302887,mnist
-0.766757,-1.9982517,mnist
-0.50594807,0.31732658,mnist
-0.9840915,-2.2512162,mnist
-0.4747585,-1.1157305,mnist
0.5007575,-0.98324585,mnist
0.017772079,0.22920553,mnist
0.39356834,-1.096324,mnist
-0.7704103,-2.5574,mnist
-0.065432966,-1.660742,mnist
-0.78883374,-0.56338346,mnist
1.2894208,-1.0455076,mnist
-0.49845278,-2.3753254,mnist
0.26513773,-1.6510396,mnist
-0.17111742,-1.4519253,mnist
-1.7392306,-0.44370124,mnist
0.17631143,-1.3337102,mnist
0.5589904,-0.4379234,mnist
